,movieId,Average Rating,Number of Ratings
81468,41566,3.443548387,62
81530,41569,3.4,40
81570,41571,3.583333333,12
81582,41573,2.875,8
81590,41617,2.75,2
81592,41627,3.5,1
81593,41712,4,1
81594,41716,3.214285714,7
81601,41724,4.5,1
81602,41769,2.5,1
81603,41828,4.5,1
81604,41863,4,5
81609,41997,3.80952381,21
81630,42002,3.388888889,9
81639,42004,3.5,6
81645,42007,2.833333333,3
81648,42009,1.875,4
81652,42011,2.181818182,11
81663,42013,2.75,4
81667,42015,3,3
81670,42018,2,2
81672,42176,4,1
81673,42191,3.75,2
81675,42285,3,1
81676,42418,3.2,5
81681,42422,4.5,1
81682,42556,5,1
81683,42559,3,1
81684,42602,3.5,1
81685,42632,4,5
81690,42638,2.5,1
81691,42718,3.8,5
81696,42723,2.863636364,11
81707,42725,2.571428571,7
81714,42728,3.6,5
81719,42730,3.75,2
81721,42732,3.5,3
81724,42734,3.25,4
81728,42738,3.09375,16
81744,42740,3.5,1
81745,42761,4.5,1
81746,42943,2.5,1
81747,42946,4,2
81749,43289,4,1
81750,43333,3.5,1
81751,43376,4.625,4
81755,43396,3.785714286,7
81762,43419,1,1
81763,43460,3.333333333,3
81766,43549,3.5,1
81767,43556,2.75,2
81769,43558,2,1
81770,43560,3.166666667,6
81776,43677,2,1
81777,43679,2.833333333,9
81786,43684,4.5,1
81787,43708,3.166666667,3
81790,43744,3.5,1
81791,43836,2.857142857,7
81798,43869,3.5,2
81800,43871,2.75,8
81808,43904,1.3,5
81813,43908,3,1
81814,43912,2,1
81815,43914,4,1
81816,43917,3,4
81820,43919,0.833333333,3
81823,43921,3.3,5
81828,43928,1.923076923,13
81841,43930,3,1
81842,43932,1.75,2
81844,43936,3,9
81853,44004,3.25,6
81859,44020,2.75,2
81861,44022,3.217391304,23
81884,44189,4,1
81885,44191,3.885,100
81985,44193,3.75,6
81991,44195,4.027777778,36
82027,44197,3,1
82028,44199,3.8,40
82068,44204,3.25,4
82072,44225,2,2
82074,44238,2.5,1
82075,44241,2,1
82076,44243,0.5,1
82077,44301,3.5,1
82078,44397,3.083333333,6
82084,44399,1.25,2
82086,44511,3.5,1
82087,44555,4.117647059,34
82121,44597,4,1
82122,44613,3.75,2
82124,44633,4.5,1
82125,44657,3,1
82126,44665,3.855263158,38
82164,44694,3.8125,8
82172,44709,3.8,5
82177,44719,2.5,1
82178,44731,1.333333333,3
82181,44759,2.166666667,3
82184,44761,3.875,12
82196,44773,3,1
82197,44777,4.5,1
82198,44788,3.5,6
82204,44828,3,5
82209,44840,2.772727273,11
82220,44849,2.5,1
82221,44851,5,1
82222,44864,3.25,4
82226,44889,4.75,2
82228,44929,4.25,2
82230,44931,4.5,1
82231,44937,4,1
82232,44943,5,1
82233,44972,2.25,12
82245,44974,3.5,12
82257,45028,3.666666667,6
82263,45062,2.75,2
82265,45074,2.5,1
82266,45081,2.958333333,12
82278,45106,3,1
82279,45175,3.75,4
82283,45183,3,1
82284,45186,3.589285714,28
82312,45208,2,3
82315,45210,4.142857143,7
82322,45221,2.583333333,6
82328,45361,1.5,2
82330,45382,3.25,2
82332,45431,3.428571429,14
82346,45440,3.333333333,6
82352,45442,2.875,4
82356,45447,3.12244898,49
82405,45499,3.355769231,52
82457,45501,2.590909091,11
82468,45503,5,1
82469,45517,3.37804878,41
82510,45635,3,2
82512,45648,2.5,1
82513,45658,2,1
82514,45662,2.3,5
82519,45666,2.464285714,14
82533,45668,3.1,10
82543,45672,2.97826087,23
82566,45720,3.558823529,34
82600,45722,3.506944444,72
82672,45726,2.166666667,6
82678,45728,3.884615385,13
82691,45730,2.833333333,9
82700,45732,1.583333333,6
82706,45880,3.192307692,13
82719,45928,3.7,5
82724,45950,3.576923077,13
82737,45969,2.5,1
82738,46062,2,3
82741,46105,4.5,1
82742,46231,2,1
82743,46322,3.125,8
82751,46335,2.090909091,11
82762,46337,2.25,2
82764,46347,4,2
82766,46367,2,1
82767,46530,3.08,25
82792,46559,3.5,1
82793,46572,3.5,3
82796,46574,2.5,1
82797,46578,3.883116883,77
82874,46664,2.5,1
82875,46723,3.5,31
82906,46772,2.5,1
82907,46850,4,3
82910,46855,4.5,1
82911,46862,3.5,1
82912,46865,1,1
82913,46948,3.111111111,9
82922,46965,2.642857143,14
82936,46967,3.375,4
82940,46970,3.25,28
82968,46972,3.239130435,23
82991,46974,2.666666667,6
82997,46976,3.693181818,44
83041,47044,2.75,10
83051,47099,3.793478261,46
83097,47122,2.722222222,9
83106,47124,3.25,2
83108,47200,3.428571429,14
83122,47202,4,1
83123,47254,3.5,1
83124,47261,2.833333333,3
83127,47382,3.5,4
83131,47384,2.5,1
83132,47404,4.25,2
83134,47423,4,5
83139,47446,3.5,1
83140,47465,3,3
83143,47491,4.166666667,3
83146,47516,2,1
83147,47518,2.928571429,14
83161,47538,2.5,1
83162,47566,4,1
83163,47610,3.779069767,43
83206,47629,3.730769231,13
83219,47640,3.5,6
83225,47644,3,7
83232,47646,4,1
83233,47721,3.5,1
83234,47725,3.5,3
83237,47736,5,1
83238,47774,3,1
83239,47793,2.5,1
83240,47810,1,4
83244,47894,3.75,4
83248,47937,3,1
83249,47950,3.2,5
83254,47952,3,1
83255,47970,3.833333333,3
83258,47978,2.5,1
83259,47997,3.722222222,18
83277,47999,4.071428571,7
83284,48001,4,1
83285,48032,4,1
83286,48043,3.5,14
83300,48045,4,1
83301,48082,3.863636364,11
83312,48142,3.25,6
83318,48150,3,1
83319,48161,3,2
83321,48214,3.5,1
83322,48262,4,1
83323,48304,3.605263158,19
83342,48319,2,1
83343,48322,3.571428571,7
83350,48326,3,3
83353,48342,4,2
83355,48385,3.346153846,65
83420,48394,3.814814815,81
83501,48412,3,4
83505,48414,3,2
83507,48416,2.5,1
83508,48516,4.252336449,107
83615,48518,2.5,2
83617,48520,2.833333333,6
83623,48560,2.5,1
83624,48593,2.5,3
83627,48596,2.75,2
83629,48598,3.75,2
83631,48638,3.5,2
83633,48649,4.5,1
83634,48678,2.75,2
83636,48696,3.875,4
83640,48698,4.5,2
83642,48738,3.975,20
83662,48741,4,1
83663,48744,4,3
83666,48774,3.9453125,64
83730,48780,4.005555556,90
83820,48783,3.454545455,11
83831,48872,4.5,1
83832,48877,3.045454545,11
83843,48879,3.25,2
83845,48883,3.25,2
83847,48982,3.5,7
83854,48997,3.25,8
83862,49013,2.75,2
83864,49110,2,1
83865,49130,3.666666667,3
83868,49132,3,3
83871,49220,2.375,4
83875,49263,3,1
83876,49265,4,1
83877,49272,3.944444444,81
83958,49274,2.681818182,11
83969,49276,1.333333333,3
83972,49278,3.3,20
83992,49280,3.833333333,3
83995,49284,2.666666667,3
83998,49286,3.208333333,24
84022,49314,3,1
84023,49347,3.833333333,3
84026,49389,2.5,2
84028,49396,3.444444444,9
84037,49524,3.5,2
84039,49530,3.764150943,53
84092,49647,3.333333333,3
84095,49649,2.333333333,12
84107,49651,3.321428571,14
84121,49666,3,1
84122,49688,4,1
84123,49735,3.5,1
84124,49772,4,4
84128,49793,3.75,2
84130,49822,3.142857143,7
84137,49824,3.1,5
84142,49910,3.75,4
84146,49917,4,1
84147,49932,3.666666667,6
84153,49957,3,2
84155,49961,3.75,4
84159,50003,2,2
84161,50005,2.5,3
84164,50064,3,1
84165,50068,3.705882353,17
84182,50147,2,1
84183,50158,2.5,2
84185,50160,3.75,2
84187,50189,1.166666667,3
84190,50274,3.5,2
84192,50354,3,1
84193,50356,3,1
84194,50440,2,1
84195,50442,3.125,8
84203,50445,2.5,2
84205,50514,3.5,1
84206,50601,2.777777778,9
84215,50610,4,1
84216,50613,4.5,1
84217,50658,4,2
84219,50685,3.833333333,6
84225,50740,3.833333333,3
84228,50792,2.25,2
84230,50794,3.1,10
84240,50796,2,2
84242,50798,1.125,4
84246,50800,2.5,2
84248,50802,3,3
84251,50804,3.5,3
84254,50806,1,1
84255,50842,4.5,2
84257,50851,4.5,2
84259,50872,3.868055556,72
84331,50912,2.9375,8
84339,50923,2.25,2
84341,50942,3.5,1
84342,50954,1,2
84344,50999,5,1
84345,51024,3.166666667,3
84348,51037,3,4
84352,51077,2.25,12
84364,51080,3.5625,8
84372,51082,2,1
84373,51084,3.1,10
84383,51086,2.928571429,14
84397,51088,3,2
84399,51091,3.5,4
84403,51167,4.5,1
84404,51174,3.5,1
84405,51255,4,61
84466,51314,4.5,1
84467,51357,4,1
84468,51412,2.821428571,14
84482,51471,3,1
84483,51498,3.25,2
84485,51540,3.710526316,38
84523,51545,2.5,1
84524,51562,4,1
84525,51573,3,1
84526,51575,2.3,5
84531,51662,3.68125,80
84611,51666,2,1
84612,51694,3.5,1
84613,51698,3,2
84615,51705,4.25,2
84617,51709,4,7
84624,51834,2.916666667,6
84630,51884,3.666666667,3
84633,51903,2.5,1
84634,51925,3.5,3
84637,51927,3.25,2
84639,51931,4.1,5
84644,51933,2.5,1
84645,51935,3.86,25
84670,51937,2.5,2
84672,51939,3.083333333,6
84678,52042,2.5,1
84679,52241,3.25,6
84685,52245,3.088235294,17
84702,52279,1.5,1
84703,52281,3.425925926,27
84730,52283,2.5,3
84733,52287,3.545454545,11
84744,52299,3.5,1
84745,52319,3.571428571,7
84752,52328,3.642857143,14
84766,52375,3.5,2
84768,52435,3.590909091,11
84779,52458,3.15,10
84789,52462,3,1
84790,52579,3.25,2
84792,52604,3.666666667,12
84804,52644,3.75,2
84806,52668,4,2
84808,52694,2.875,4
84812,52712,2.333333333,3
84815,52715,2,1
84816,52722,3,44
84860,52724,3,1
84861,52730,1.5,2
84863,52767,4,3
84866,52784,4,1
84867,52831,3.5,1
84868,52867,4,1
84869,52885,3.777777778,9
84878,52950,2.5,2
84880,52952,4,8
84888,52967,3.625,4
84892,52973,3.653846154,52
84944,52975,3.5,15
84959,53000,3.595238095,21
84980,53022,3.75,2
84982,53024,3.875,4
84986,53121,3.023809524,21
85007,53123,3.944444444,9
85016,53125,3.4375,56
85072,53127,2.875,4
85076,53129,4,7
85083,53138,3.5,2
85085,53140,3.75,2
85087,53143,2,1
85088,53161,3,2
85090,53280,5,1
85091,53318,3.25,4
85095,53322,3.484848485,33
85128,53326,2,1
85129,53355,5,1
85130,53435,2,4
85134,53447,4,1
85135,53450,1.5,1
85136,53453,0.5,1
85137,53460,3.5,7
85144,53464,2.575,20
85164,53466,2.833333333,3
85167,53468,3.285714286,7
85174,53519,3.134615385,26
85200,53550,3.333333333,3
85203,53574,4,2
85205,53578,5,1
85206,53808,2,1
85207,53883,4.5,1
85208,53894,3.714285714,14
85222,53921,3.5,1
85223,53953,3.16,25
85248,53956,3.25,4
85252,53972,3.40625,32
85284,53974,2.333333333,3
85287,53993,2.538461538,13
85300,53996,3.346153846,39
85339,54001,3.862068966,58
85397,54004,3.454545455,11
85408,54116,3.25,2
85410,54121,3,1
85411,54185,3.75,2
85413,54190,4.045454545,11
85424,54256,3.142857143,7
85431,54259,3.602941176,34
85465,54272,3.619565217,46
85511,54274,0.5,1
85512,54276,3.25,2
85514,54281,3.5,5
85519,54286,3.697530864,81
85600,54354,4,1
85601,54372,3.833333333,3
85604,54503,3.863636364,55
85659,54617,3.5,1
85660,54648,2.7,5
85665,54686,3,1
85666,54732,2.833333333,3
85669,54734,2.5,2
85671,54736,3.8125,8
85679,54745,3.25,2
85681,54768,0.5,1
85682,54771,3,2
85684,54780,3.166666667,3
85687,54785,3.25,4
85691,54787,3.5,1
85692,54796,3.5,1
85693,54881,3.916666667,12
85705,54908,2,1
85706,54910,4,1
85707,54934,0.5,1
85708,54962,2.5,1
85709,54995,3.795454545,22
85731,54997,4.06,25
85756,54999,3.458333333,12
85768,55020,4.5,1
85769,55036,2.5,1
85770,55052,3.538461538,13
85783,55061,1,1
85784,55067,3.5,1
85785,55069,4,3
85788,55071,4,1
85789,55080,3.25,2
85791,55094,3.5,3
85794,55110,3,1
85795,55112,4,1
85796,55116,2.666666667,3
85799,55118,4.026315789,19
85818,55156,4,1
85819,55167,4.625,4
85823,55190,3,1
85824,55205,2.5,1
85825,55207,3,1
85826,55232,2.95,10
85836,55241,2.666666667,3
85839,55245,3.25,4
85843,55247,3.902439024,41
85884,55250,2.666666667,3
85887,55253,3.75,4
85891,55259,1,1
85892,55261,2.5,8
85900,55267,3.388888889,9
85909,55269,3.428571429,21
85930,55272,3.75,2
85932,55274,2.75,2
85934,55276,3.911764706,17
85951,55278,4.25,2
85953,55280,3.5625,8
85961,55282,3.181818182,11
85972,55290,3.45,20
85992,55292,0.75,2
85994,55294,2.5,1
85995,55363,4.1,10
86005,55391,4.5,1
86006,55442,4.181818182,11
86017,55444,4.166666667,3
86020,55451,3.5,2
86022,55492,4,1
86023,55553,2.333333333,3
86026,55555,3.5,1
86027,55577,3.2,5
86032,55620,3.25,2
86034,55687,4.5,1
86035,55721,4.3,10
86045,55729,3,1
86046,55765,3.905405405,37
86083,55768,3.15,10
86093,55805,3,1
86094,55814,4.1,5
86099,55820,3.8984375,64
86163,55830,3.4,10
86173,55844,3.5,1
86174,55854,3,1
86175,55872,3.5,6
86181,55908,4.1875,8
86189,55946,4,2
86191,55995,2.5625,8
86199,56003,3,2
86201,56012,2.75,2
86203,56022,2,1
86204,56060,4.5,1
86205,56145,3.428571429,14
86219,56152,3.676470588,17
86236,56156,3.285714286,7
86243,56169,4,1
86244,56171,3.111111111,18
86262,56174,3.483870968,62
86324,56176,1.5,3
86327,56251,3.9,10
86337,56274,3,1
86338,56286,3.5,2
86340,56333,3.5,1
86341,56336,3,2
86343,56339,3.875,8
86351,56367,3.769230769,65
86416,56379,3,2
86418,56389,4,1
86419,56563,3.25,4
86423,56587,3.230769231,13
86436,56607,3.333333333,3
86439,56620,3,1
86440,56715,4,6
86446,56757,3.716666667,30
86476,56775,3.041666667,24
86500,56782,4.142857143,28
86528,56788,3.375,8
86536,56801,2.583333333,6
86542,56805,3.3,5
86547,56837,3,1
86548,56869,4,1
86549,56908,4,1
86550,56915,4,1
86551,56921,3.8,5
86556,56941,3.090909091,11
86567,56949,3.3,20
86587,57147,4,1
86588,57183,4.5,2
86590,57243,3.5,3
86593,57274,4.0625,8
86601,57326,0.5,1
86602,57368,3.351851852,27
86629,57421,4,1
86630,57499,3,1
86631,57502,4,1
86632,57504,4.1,10
86642,57522,3.5,1
86643,57526,3,1
86644,57528,3.277777778,9
86653,57532,2.5,3
86656,57536,3.25,2
86658,57637,3.5,1
86659,57640,3.805555556,18
86677,57669,4.158536585,41
86718,57772,3.75,2
86720,57843,4.5,1
86721,57910,2,1
86722,57951,2.333333333,3
86725,58025,3,18
86743,58047,3.428571429,14
86757,58078,3,1
86758,58103,3.416666667,6
86764,58105,3.4,5
86769,58107,3.25,2
86771,58154,3.785714286,7
86778,58156,2.9,10
86788,58162,3,7
86795,58191,4,1
86796,58287,1,1
86797,58291,4.5,1
86798,58293,2.705882353,17
86815,58295,3.615384615,13
86828,58297,4,1
86829,58299,3.4375,8
86837,58301,4.375,4
86841,58303,3.333333333,3
86844,58306,2.5,1
86845,58309,4.5,1
86846,58315,2.125,4
86850,58332,2.833333333,3
86853,58347,3.5,4
86857,58351,4,1
86858,58376,3.75,2
86860,58404,2.75,2
86862,58425,4.166666667,3
86865,58492,3,1
86866,58554,3.5,2
86868,58559,4.238255034,149
87017,58627,3.5,1
87018,58655,3.5,2
87020,58783,2.5,1
87021,58803,3.75,18
87039,58806,2.75,2
87041,58826,2.5,1
87042,58839,2.375,4
87046,58842,4.5,1
87047,58870,3.5,2
87049,58876,3.25,2
87051,58879,3.5,1
87052,58964,4,1
87053,58972,3,2
87055,58975,3.5,1
87056,58998,3.769230769,39
87095,59014,2,3
87098,59016,2.5,1
87099,59018,4.5,1
87100,59022,3.307692308,13
87113,59026,4,1
87114,59037,3.166666667,3
87117,59103,3.833333333,3
87120,59118,3.5,1
87121,59126,3.8,5
87126,59129,2,2
87128,59131,3.5,1
87129,59141,4.666666667,3
87132,59143,4.25,2
87134,59220,3.5,1
87135,59258,3.136363636,11
87146,59295,1,1
87147,59306,0.75,2
87149,59315,3.824468085,94
87243,59333,2.875,4
87247,59336,3,1
87248,59369,3.619047619,42
87290,59387,3.954545455,11
87301,59421,2.75,8
87309,59429,2.75,2
87311,59440,3.5,1
87312,59501,3.541666667,12
87324,59549,4,1
87325,59604,3.75,2
87327,59615,2.833333333,39
87366,59667,4,1
87367,59725,2.409090909,11
87378,59727,3.166666667,3
87381,59731,3.5,1
87382,59738,3,1
87383,59784,3.444444444,54
87437,59810,3.5,1
87438,59814,5,1
87439,59900,2.866666667,15
87454,59915,3.5,1
87455,59947,2,1
87456,59985,4,1
87457,59995,4,1
87458,60030,4.5,1
87459,60037,3,5
87464,60040,3.171428571,35
87499,60046,3.5,1
87500,60069,4.057692308,104
87604,60072,3.159090909,22
87626,60074,3.034482759,29
87655,60126,3.46875,16
87671,60128,2.25,2
87673,60141,2.5,1
87674,60161,3.5,6
87680,60289,3,2
87682,60291,3.75,2
87684,60293,4,3
87687,60303,4,1
87688,60333,4.5,3
87691,60363,0.5,1
87692,60365,1.5,1
87693,60389,4,1
87694,60397,2.964285714,14
87708,60408,4.5,2
87710,60471,3.5,1
87711,60487,3.8,5
87716,60514,2.5,5
87721,60516,3.5,2
87723,60522,2.25,2
87725,60538,3.5,1
87726,60647,2.5,1
87727,60674,2.5,1
87728,60684,3.988372093,43
87771,60735,2.5,1
87772,60737,5,1
87773,60753,3.5,2
87775,60756,3.553571429,28
87803,60760,2.875,4
87807,60766,3.6875,8
87815,60803,2.5,1
87816,60818,4,1
87817,60832,4,1
87818,60857,3,1
87819,60885,3.5,2
87821,60894,3,1
87822,60904,4,1
87823,60937,2.642857143,7
87830,60941,2.875,4
87834,60943,4.5,1
87835,60950,3.09375,16
87851,60979,3.5,3
87854,61011,2,1
87855,61024,3.677419355,31
87886,61026,4,3
87889,61071,2.5,1
87890,61073,2,1
87891,61123,2,1
87892,61132,3.5,33
87925,61160,2.357142857,7
87932,61167,4,1
87933,61210,3.5,1
87934,61236,3,5
87939,61240,3.911764706,17
87956,61246,2,1
87957,61248,3.222222222,9
87966,61250,2.5,10
87976,61255,2.75,2
87978,61257,4,1
87979,61262,1.5,1
87980,61289,3.333333333,3
87983,61319,3.5,1
87984,61323,3.487179487,39
88023,61348,0.833333333,3
88026,61350,2.333333333,3
88029,61352,3.375,4
88033,61394,4,1
88034,61401,2.5,2
88036,61406,4,2
88038,61465,3.25,2
88040,61628,2,1
88041,61692,3,1
88042,61697,3,1
88043,61705,3,2
88045,61729,2,2
88047,61818,0.5,1
88048,61986,3,1
88049,62008,3,1
88050,62081,3.0625,8
88058,62113,2.833333333,6
88064,62155,3.35,10
88074,62208,4.5,1
88075,62250,3.7,5
88080,62293,3.5,4
88084,62299,3.5,1
88085,62336,4.277777778,9
88094,62344,2.75,2
88096,62374,3.772727273,11
88107,62376,2.833333333,3
88110,62383,3.75,2
88112,62394,2.166666667,3
88115,62434,3.523809524,21
88136,62437,2.5,1
88137,62439,4,3
88140,62511,3.125,4
88144,62553,4,1
88145,62586,2,1
88146,62644,3.571428571,7
88153,62662,3,1
88154,62718,2.5,1
88155,62792,3,2
88157,62799,3,1
88158,62834,4,1
88159,62836,4,1
88160,62849,3.769230769,13
88173,62956,3.444444444,9
88182,62970,2.25,2
88184,62999,3.692307692,13
88197,63033,3.5,1
88198,63062,3.4375,8
88206,63072,3.888888889,9
88215,63082,3.809859155,71
88286,63113,3.457142857,35
88321,63131,3.625,20
88341,63179,3.5,1
88342,63222,3.25,2
88344,63239,3,1
88345,63276,4,2
88347,63312,2,1
88348,63393,1,1
88349,63433,3.5,4
88353,63436,3.166666667,3
88356,63479,3.625,4
88360,63515,4,1
88361,63540,2.125,4
88365,63768,3,1
88366,63808,2.75,2
88368,63826,4,1
88369,63853,3.2,5
88374,63859,3.388888889,18
88392,63876,3.545454545,11
88403,63992,2.409090909,22
88425,64010,3.5,1
88426,64030,2.666666667,6
88432,64032,2.833333333,3
88435,64034,3.416666667,6
88441,64114,1,1
88442,64116,3.5,2
88444,64167,3.333333333,3
88447,64197,4.75,2
88449,64231,3,6
88455,64249,2.5,2
88457,64278,3.5,1
88458,64285,3.7,5
88463,64497,2.785714286,7
88470,64499,5,1
88471,64501,5,1
88472,64575,3.357142857,7
88479,64614,3.945652174,46
88525,64620,3.944444444,9
88534,64622,3.214285714,7
88541,64695,4,1
88542,64716,4.136363636,11
88553,64839,3.735294118,34
88587,64957,3.594594595,37
88624,64969,3.617647059,34
88658,64983,3.409090909,11
88669,64993,3.5,3
88672,64997,3,2
88674,65037,3.5,1
88675,65088,3.363636364,11
88686,65126,3.5,3
88689,65130,3.7,5
88694,65133,3.5,2
88696,65135,3,1
88697,65188,3.875,4
88701,65193,3,1
88702,65216,3.928571429,7
88709,65225,4.5,1
88710,65230,3.142857143,14
88724,65261,4,11
88735,65350,0.5,1
88736,65359,3,1
88737,65514,3.95,10
88747,65577,3,1
88748,65585,3.5,4
88752,65588,2.5,1
88753,65596,4,1
88754,65601,2,1
88755,65631,4,1
88756,65642,4.25,4
88760,65651,2,1
88761,65682,3.642857143,7
88768,65685,3.5,5
88773,65738,4,1
88774,65740,4,1
88775,65802,2.714285714,7
88782,65810,3,1
88783,65882,3.5,1
88784,65982,3.333333333,3
88787,66090,4,1
88788,66097,3.7,35
88823,66171,3,2
88825,66198,3,2
88827,66203,2.818181818,11
88838,66240,3.5,1
88839,66297,3.5,6
88845,66310,3.5,1
88846,66320,4,1
88847,66335,2.5,1
88848,66371,4.1,5
88853,66427,3,1
88854,66509,3.5,5
88859,66511,4.25,2
88861,66544,4,1
88862,66665,3.5,4
88866,66744,4,2
88868,66783,3,2
88870,66785,3.8,5
88875,66798,2.75,2
88877,66915,2,1
88878,66934,3.916666667,24
88902,66943,4.25,2
88904,67087,3.529411765,17
88921,67168,3.5,1
88922,67186,2.5,2
88924,67193,2.5,1
88925,67197,2.833333333,9
88934,67255,3.94,25
88959,67267,3.375,4
88963,67295,2.875,4
88967,67361,2,1
88968,67408,3.25,8
88976,67508,4,1
88977,67534,2.75,2
88979,67618,5,1
88980,67665,3.75,2
88982,67695,2.625,4
88986,67734,3.333333333,15
89001,67788,3.5,4
89005,67799,0.5,1
89006,67888,4.5,1
89007,67923,3.25,10
89017,67997,4.3,5
89022,68073,3.4,5
89027,68135,3.55,10
89037,68157,4.136363636,88
89125,68159,4,3
89128,68194,4.25,2
89130,68205,2.9375,8
89138,68237,3.96875,32
89170,68269,4.25,2
89172,68319,2.865384615,26
89198,68347,4,1
89199,68358,3.86440678,59
89258,68444,3.5,1
89259,68480,1.5,1
89260,68486,4,3
89263,68522,3.5,1
89264,68536,4,1
89265,68552,2,1
89266,68554,3.264705882,17
89283,68597,4,1
89284,68600,2,1
89285,68650,2,1
89286,68659,2.875,8
89294,68791,3.25,18
89312,68793,3.1,10
89322,68835,3.5,1
89323,68848,4.333333333,3
89326,68872,4,1
89327,68886,4,1
89328,68932,3.5,2
89330,68945,4,2
89332,68952,3.75,6
89338,68954,4.004761905,105
89443,68959,2.75,2
89445,69069,3.583333333,6
89451,69118,1.5,1
89452,69122,3.631578947,76
89528,69131,2.5,1
89529,69134,3.8,5
89534,69140,4,1
89535,69211,5,1
89536,69224,4,1
89537,69227,1,1
89538,69251,3.5,1
89539,69275,4.25,4
89543,69278,3.214285714,7
89550,69304,4,1
89551,69306,3.166666667,6
89557,69394,4.5,1
89558,69406,3.5,16
89574,69436,2.785714286,7
89581,69453,1.5,2
89583,69469,5,1
89584,69481,4.058823529,34
89618,69495,3.5,1
89619,69516,2.75,2
89621,69524,4.333333333,3
89624,69526,2.425,20
89644,69529,4.5,2
89646,69604,3,2
89648,69606,2.5,3
89651,69640,3.055555556,9
89660,69644,2.607142857,14
89674,69654,3.5,1
89675,69685,1,1
89676,69712,4,1
89677,69720,4.5,1
89678,69746,3.5,1
89679,69757,3.666666667,42
89721,69784,3.65,10
89731,69805,3.75,2
89733,69844,3.887931034,58
89791,69849,3.166666667,3
89794,69860,5,1
89795,69904,2.5,1
89796,69951,3.8125,16
89812,69953,3.5,1
89813,69988,2.5,1
89814,70015,1.5,1
89815,70159,3,4
89819,70183,3.666666667,12
89831,70206,3.5,1
89832,70208,4,1
89833,70286,3.776923077,65
89898,70293,2.958333333,12
89910,70301,3.5,1
89911,70305,3.5,2
89913,70334,3.5,1
89914,70336,2.625,8
89922,70361,3,3
89925,70451,5,1
89926,70492,3.5,1
89927,70521,3.666666667,3
89930,70533,3.833333333,3
89933,70545,2,1
89934,70565,3.625,4
89938,70599,3.9,5
89943,70637,4,1
89944,70641,2.833333333,3
89947,70663,2.5,1
89948,70687,2.75,2
89950,70697,3.5,1
89951,70703,2,1
89952,70708,4.5,1
89953,70728,3.833333333,3
89956,70862,3.75,2
89958,70932,2,1
89959,70946,3.5,3
89962,70984,3,3
89965,70990,2.5,1
89966,70994,3,3
89969,71033,3.857142857,7
89976,71057,3.642857143,14
89990,71106,3.6,5
89995,71108,4.5,1
89996,71129,3.5,1
89997,71131,4.5,2
89999,71135,3.4,5
90004,71147,3,1
90005,71156,3.388888889,9
90014,71160,3,1
90015,71205,1,2
90017,71211,3.666666667,3
90020,71248,2,2
90022,71252,2.666666667,3
90025,71254,3.428571429,7
90032,71264,3.529411765,17
90049,71268,5,1
90050,71282,3.6875,8
90058,71302,4.5,1
90059,71304,4,3
90062,71327,3.5,1
90063,71341,3,1
90064,71379,3.4,5
90069,71429,3,2
90071,71438,1,1
90072,71453,4,1
90073,71462,4.25,4
90077,71464,3.227272727,11
90088,71466,4,1
90089,71468,3.5,1
90090,71484,2.5,1
90091,71494,3.5,1
90092,71500,2.5,1
90093,71518,3.1,5
90098,71520,2.333333333,6
90104,71530,3.035714286,14
90118,71535,3.877358491,53
90171,71550,1,1
90172,71579,3.833333333,6
90178,71619,4,1
90179,71640,3.5,1
90180,71668,3.333333333,3
90183,71732,2.5,2
90185,71745,2.666666667,12
90197,71810,0.5,1
90198,71823,3.5,4
90202,71838,3.0625,8
90210,71867,3,1
90211,71899,4.2,10
90221,71902,3.5,1
90222,71910,2.5,1
90223,71970,4,1
90224,71999,4.5,1
90225,72011,3.71875,32
90257,72104,4.5,1
90258,72129,3.5,3
90261,72142,5,1
90262,72165,2,1
90263,72167,3.375,4
90267,72171,3.5,2
90269,72178,4.5,1
90270,72224,2.25,2
90272,72226,4.083333333,18
90290,72294,3,2
90292,72308,4.25,2
90294,72330,3.5,1
90295,72356,4.375,4
90299,72378,2.619047619,21
90320,72395,3.5,3
90323,72405,2.25,2
90325,72407,2.666666667,9
90334,72424,0.5,1
90335,72479,3.5,1
90336,72489,4.166666667,3
90339,72554,4.5,1
90340,72591,3.5,1
90341,72601,3,1
90342,72603,3,1
90343,72605,3.5,5
90348,72624,3.5,1
90349,72641,3.677419355,31
90380,72692,5,1
90381,72694,2,1
90382,72696,0.5,1
90383,72701,3,3
90386,72714,4,1
90387,72720,3.833333333,3
